"oleg-nenashev";1;"2517";6;0;1;1;15;21;1;8;53;0;3;85;4.5
"oleg-nenashev";1;"2516";4;2;5;3;205;6;1;11;108;0;4;66;11
"kzantow";1;"2515";4;0;3;6;121;15;4;9;115;1;2;49;2.5
"kzantow";1;"2513";10;0;1;1;0;1;2;11;34;0;5;144;11
"kzantow";1;"2512";4;0;1;1;17;7;2;12;50;0;3;56;5.5
"casz";1;"2511";4;0;1;1;2;2;10;5;61;3;2;39;6.5
"jglick";1;"2510";7;0;1;1;1;1;4;7;37;0;5;80;4
"jglick";1;"2509";2;2;1;4;25;29;4;7;56;3;2;50;25
"csiden";1;"2507";9;2;1;2;99;33;12;10;363;0;5;156;14
"oleg-nenashev";1;"2506";5;0;1;1;1;1;1;4;74;0;2;39;9
"daniel-beck";1;"2504";2;0;1;1;3;1;12;10;2;11;1;20;10
"stephenc";1;"2502";11;0;1;1;1;5;0;5;4;0;7;442;29
"stephenc";1;"2500";13;4;2;2;61;1;1;10;35;0;9;124;2
"alshopov";1;"2498";3;0;1;242;5291;418;7;3;11;0.5;3;63;29
"oleg-nenashev";1;"2497";2;0;1;1;1;1;0;6;45;0;2;3;1.5
"kohsuke";1;"2496";2;5;3;2;86;3;1;2;9;0;1;22;11
"fuentesj";1;"2495";10;0;1;1;1;2;44;11;142;0;5;334;22.5
"jtnord";1;"2494";3;0;1;3;4;4;3;6;29;1.5;2;55;11
"stephenc";1;"2492";8;5;10;12;502;520;78;3;104;5;4;208;23
"jglick";1;"2491";5;0;1;1;2;1;6;5;56;1;3;182;29
"ndeloof";1;"2490";8;5;1;5;182;6;7;5;27;0;4;361;43
"stephenc";1;"2489";15;2;2;2;42;8;0;13;154;0;6;325;10
"stephenc";1;"2488";6;9;6;21;418;13;1;10;9;0;3;151;21.5
"Vlatombe";1;"2487";16;5;9;12;297;32;2;7;44;0;4;892;24.5
"stephenc";1;"2486";3;0;1;2;26;2;1;12;4;0;3;47;3
"stephenc";1;"2485";3;0;1;1;29;2;0;15;4;1;3;76;30
"jglick";1;"2484";6;1;1;3;29;19;1;8;57;0;4;102;14
"jcechace";1;"2483";2;0;1;1;14;11;3;9;45;2;2;72;36
"fbelzunc";1;"2482";6;11;3;2;97;2;28;10;24;1;4;73;5
"stephenc";1;"2480";6;23;13;10;574;3;1;7;220;0;3;113;20
"pdalpra";1;"2479";2;0;1;1;1;1;6;7;0;0;1;14;7
"jglick";1;"2478";3;5;2;10;342;471;3;11;14;1.5;3;47;3
"jglick";1;"2477";6;0;1;2;14;6;1;5;12;0;4;115;15.5
"stephenc";1;"2475";10;0;6;4;37;5;2;9;16;0;5;236;14.5
"stephenc";1;"2474";8;0;1;1;7;1;1;6;37;0;5;167;23.5
"phoenix384";1;"2473";2;3;2;2;25;1;14;2;0;14;1;5;2.5
"alvarolobato";1;"2472";20;0;5;4;17;4;2;9;2;0;6;287;7
"imeredith";1;"2471";4;0;1;1;1;1;1;8;15;0;2;47;13.5
"ge-vi";1;"2470";4;7;4;3;34;49;21;4;18;0;4;36;8
"kzantow";1;"2469";5;0;3;3;8;4;4;9;17;0.5;5;71;5
"recena";1;"2468";20;0;1;1;5;5;3;5;8;0;5;529;14
"rsandell";1;"2466";0;0;3;1;0;1;0;5;26;NA;NA;NA;NA
"amuniz";1;"2465";2;0;1;2;6;4;0;7;10;7;2;14;7
"SebastienGllmt";1;"2464";9;0;3;2;21;1;2;12;1;0;3;297;22
"fbelzunc";1;"2463";17;9;3;1;17;13;2;5;4;0;7;504;18
"ikedam";1;"2460";7;0;1;3;8;3;10;11;65;0;4;328;42
"oleg-nenashev";1;"2459";11;3;26;24;90;43;23;4;23;0;4;478;36
"oleg-nenashev";1;"2458";18;23;8;4;43;16;17;10;101;0;5;345;12.5
"oleg-nenashev";1;"2457";4;2;2;2;70;2;1;12;24;0;2;34;6
"dennisjlee";1;"2456";19;14;3;4;190;106;19;4;71;0;4;1043;41
"rsandell";1;"2455";29;4;2;7;229;3;8;11;94;0;10;1993;51
"jglick";1;"2454";7;1;2;4;66;2;3;13;48;0;5;163;11
"jglick";1;"2453";11;2;3;3;34;8;7;7;40;0.5;6;359;23
"olivergondza";1;"2452";2;0;1;1;1;1;1;7;0;1;2;2;1
"stephenc";1;"2451";7;12;3;3;93;24;2;7;85;0;4;101;7
"oleg-nenashev";1;"2450";2;1;2;2;9;3;3;9;71;3;2;51;25.5
"oleg-nenashev";1;"2449";12;0;2;1;9;0;3;6;5;0;3;344;20
"oleg-nenashev";1;"2448";5;4;3;2;17;3;4;5;80;0.5;4;113;18
"oleg-nenashev";1;"2447";1;0;1;1;5;1;3;6;16;NA;1;2;2
"rsandell";1;"2446";19;20;8;3;305;19;8;5;41;0;6;716;33
"rupinr";1;"2444";10;7;15;3;19;1;6;10;31;1;4;192;14
"daniel-beck";1;"2443";1;0;1;1;1;1;3;10;26;NA;1;3;3
"varmenise";1;"2442";14;20;1;2;57;3;46;14;1;3;5;269;10.5
"jglick";1;"2441";9;1;3;1;2;118;31;6;23;0;5;135;11
"jglick";1;"2440";4;2;2;13;19;326;0;7;303;0;4;72;11
"jglick";1;"2439";4;7;1;9;97;25;0;5;27;0;4;58;7
"jglick";1;"2438";10;6;5;10;47;126;5;2;4;0;5;322;36.5
"stephenc";1;"2437";12;13;2;12;300;225;4;11;3;0;5;232;17.5
"oleg-nenashev";1;"2435";3;0;1;1;3;1;0;6;20;0;3;45;1
"oleg-nenashev";1;"2434";3;0;1;1;19;2;3;6;13;0.5;3;46;2
"godfath3r";1;"2433";8;0;4;2;74;1;11;10;3;1;2;102;8
"godfath3r";1;"2432";9;3;1;1;5;2;13;12;1;1;4;100;11
"ge-vi";1;"2430";1;6;1;2;13;31;15;4;20;NA;1;7;7
"stephenc";1;"2429";5;0;1;1;1;1;0;11;15;0;4;97;12
"kohsuke";1;"2428";3;6;2;5;19;45;1;3;21;0.5;3;49;5
"stephenc";1;"2427";7;7;4;8;329;26;3;7;6;0;3;71;4
"jglick";1;"2426";8;0;3;1;4;1;3;7;7;0;4;174;25.5
"ThomasGP";1;"2425";19;1;3;2;41;1;2;6;37;0;7;478;22
"vjuranek";1;"2424";3;2;1;2;51;8;1;8;1;0.5;2;3;1
"mslusarczyk";1;"2421";4;1;1;2;34;3;2;6;31;1;4;48;2
"pjanouse";1;"2420";12;4;2;36;791;54;15;9;10;0;4;510;22
"alvarolobato";1;"2419";14;11;3;2;76;15;10;10;53;0;4;249;9.5
"stephenc";1;"2418";10;6;3;8;177;14;2;12;4;0;5;187;11
