user;PR;comments;coments_review;commit;changed_files;add_lines;delete_lines
Jakemichaeldrew;2419;0;0;0;0;0;0
Jakemichaeldrew;2418;0;0;0;0;0;0
Jakemichaeldrew;2417;0;0;0;0;0;0
Jakemichaeldrew;1538;1;0;0;0;0;0
robgraeber;1540;1;0;2;1;6;6
nantunes;1541;14;5;5;3;75;23
ornj;1542;19;0;1;2;0;4
benjycui;1547;4;0;0;0;0;0
benjycui;1543;4;4;0;0;0;0
wenber;2352;2;0;10;1;30;0
wenber;1650;1;1;7;1;1;1
wenber;1630;0;0;5;1;1;1
wenber;1599;0;0;2;0;0;0
wenber;1598;0;0;1;1;3;3
wenber;1592;0;0;555;214;40067;15033
wenber;1549;5;0;1;1;3;3
whage;1550;2;0;0;0;0;0
IDisposable;1552;1;0;1;1;3;3
onovy;1556;10;5;0;0;0;0
saylas;1557;2;0;1;1;8;0
jure;1558;5;4;2;2;28;0
ckosmowski;1560;0;11;1;1;1;1
ckosmowski;1559;3;0;3;1;1;1
benvinegar;1564;2;0;0;0;0;0
redbmk;1565;6;0;1;1;1;1
pib;1567;2;0;1;1;1;0
dcorb;1569;3;0;3;1;3;1
poppinlp;1570;12;0;1;1;0;1
chemdemo;1571;4;0;0;0;0;0
hoosin;1582;0;0;0;0;0;0
hoosin;1576;0;0;0;0;0;0
hoosin;1575;0;0;0;0;0;0
hoosin;1574;1;0;0;0;0;0
louis110110;1579;3;0;3;1;3;2
murphe;1581;0;0;106;81;2023;1413
tianz;1585;1;1;0;0;0;0
mdlavin;1591;7;1;1;1;1;1
DmitryAuine;1601;4;0;0;0;0;0
paladox;1603;1;0;1;1;1;1
subtenante;1604;2;0;0;0;0;0
guillaumebort;1606;6;0;1;1;8;0
upisfree;1607;3;0;1;1;1;1
unreal666;1608;5;0;2;1;1;1
rgg230486;1609;1;0;1;1;305;0
ssut;1610;4;0;0;0;0;0
oberhamsi;1614;4;0;1;1;5;1
xKerman;1615;8;0;2;6;122;16
rkanagarajnr;1616;1;0;0;0;0;0
parimalasnr;1617;1;0;0;0;0;0
stephenplusplus;1618;1;0;1;1;2;2
danhart;1619;0;0;1;2;23;0
djmdk;1624;0;0;1;1;32;0
djmdk;1623;0;0;1;1;39;0
djmdk;1622;1;0;1;1;35;0
djmdk;1621;1;0;1;1;43;0
7etti;1625;0;0;1;1;1;0
johannegger;1626;0;0;583;209;29213;15187
mikk150;1627;1;0;1;2;6;1
MaleDong;1629;1;0;0;0;0;0
balupton;1631;6;0;1;1;1;1
romamatusevich;1632;10;0;0;0;0;0
LowG33kDev;1633;5;0;1;1;60;5
kijamve;1634;1;0;584;209;29214;15188
hamishdickson;1636;5;0;1;1;3;0
AndrewEastwood;1637;3;0;3;1;12;2
benhc123;1982;3;0;1;1;1;1
benhc123;1638;3;0;1;1;1;1
marciovsena;1639;2;0;5;1;5;2
gtsop;1640;2;0;2;2;2;2
Enelar;1641;1;0;1;1;6;0
PeterDaveHello;1642;8;0;1;1;2;0
TheDistantSea;1643;5;0;1;1;4;2
tedyhy;1644;1;0;584;209;29214;15188
zyayhj;1645;0;0;0;0;0;0
nazar-pc;1976;10;4;9;3;54;4
nazar-pc;1647;11;0;2;1;2;12
amitmerchant1990;1649;2;0;3;2;5;2
amitmerchant1990;1648;0;0;1;1;1;1
deveshkrsingh;1651;0;0;1;1;1;1
oncletom;1656;1;0;1;1;8;0
cookfront;1658;2;1;0;0;0;0
yanni4night;1660;1;0;1;2;19;1
yanni4night;1659;2;0;1;2;21;2
marceloboeira;1661;1;0;0;0;0;0
NickStefan;1663;4;0;2;1;3;4
chhumsina;1665;1;0;591;208;29205;15189
yu521088;1666;2;0;1;1;1;1
dalisoft;1667;4;0;0;0;0;0
jbcbdse;1672;2;0;1;1;1;1
arthurvr;1808;2;0;1;1;1;1
arthurvr;1716;1;0;1;2;2;2
arthurvr;1675;0;0;1;1;1;3
asleepwalker;1676;1;0;0;0;0;0
eibt;1678;1;0;1;1;1;1
dmfilipenko;1680;5;0;0;0;0;0
Perelandric;1682;16;0;0;0;0;0
Jayflux;1683;2;0;2;1;5;0
grimalschi;1685;4;0;1;1;2;1
jaredallard;1688;6;0;0;0;0;0
rebaomi;1699;3;0;1;1;1;1
mescoda;1704;23;10;5;3;21;1
rmcdaniel;1714;11;0;3;2;16;1
rands0n;1715;0;0;0;0;0;0
yanhaijing;1719;1;0;0;0;0;0
jameszhan;1720;3;0;8;1;87;1
memoryza;1806;1;0;1;1;1;1
domparise;1809;2;0;0;0;0;0
ikun;1814;1;0;1;1;9;2
ikun;1812;0;0;1;1;11;4
Martinspire;1818;2;0;0;0;0;0
monishappusamy;1827;1;0;0;0;0;0
jamesgpearce;1828;0;0;1;1;2;2
vlajos;1830;0;0;1;1;3;3
imyousuf;1844;0;0;1;1;1;1
shivajivarma;1856;12;2;0;0;0;0
charliewolf;1879;8;0;0;0;0;0
mastahyeti;1880;20;16;0;0;0;0
dommert;1885;0;0;1;0;0;0
rhyzx;1888;7;0;1;2;10;0
9000-volts;1889;3;0;0;0;0;0
azr;1904;8;0;1;1;3;0
meetselva;2036;2;0;4;2;26;0
meetselva;1905;11;3;4;2;26;1
fpipita;1907;5;0;0;0;0;0
nicolashenry;1915;4;0;1;2;24;2
fishedee;1922;0;0;0;0;0;0
