user;PR;comments;coments_review;commit;changed_files;add_lines;delete_lines
Jiab77;7916;4;0;1;1;1;1
Jiab77;7915;3;0;1;1;1;1
Jiab77;7914;3;0;1;1;1;1
tiemevanveen;7946;2;1;1;1;1;1
llimllib;7955;4;0;1;1;1;1
PeterDaveHello;7987;1;0;1;1;1;1
hozefaj;7995;1;0;1;3;4;1
Ragnaroek;8032;4;0;0;0;0;0
ssonal;8044;3;0;1;1;1;1
tarjei;8069;4;0;1;1;1;0
localheinz;8070;4;0;2;3;4;7
Charlotteis;8077;12;0;2;1;1;1
wrzasa;8093;6;0;1;1;1;1
newyork-anthonyng;8101;4;0;1;1;0;2
dtinth;8103;2;0;1;1;1;1
xinghongfei;8105;2;0;1;1;2;1
gryzzly;8106;4;0;1;1;0;1
schmittr;8109;3;0;2;1;0;2
Llorx;8158;3;0;5;4;55;23
remekoh;8159;8;0;1;0;0;0
jrockwood;8188;5;0;1;1;16;2
BusbyActual;8191;3;0;1;1;0;10
alexburner;8201;9;0;0;0;0;0
bradley-curran;8213;1;0;1;1;1;1
emarukyan;8233;3;0;1;1;7;0
kutsan;8237;2;0;0;0;0;0
sdougbrown;8247;4;0;1;3;7;3
renderf0x;8278;1;0;1;1;20;1
peteychuk;8282;1;0;0;0;0;0
thatmffmmisfit;8284;2;0;1;1;0;0
danielholmes;8291;1;0;0;0;0;0
hedgerh;8297;2;0;0;0;0;0
stinoga;8313;3;0;1;1;1;1
iroshanAV;8323;3;0;1;1;2;2
unel;8333;13;0;1;1;2;1
david-mark;8428;9;0;1;1;1;14
david-mark;8341;17;0;2;1;3;14
Korilakkuma;8355;1;0;1;1;1;1
laumair;8432;1;2;0;0;0;0
ermauliks;8433;1;0;1;1;3;3
hiendv;8506;4;0;0;0;0;0
fredericmarx;8524;1;0;1;1;1;1
matrinox;8543;1;0;1;1;1;1
bwright2810;8548;1;0;1;1;1;1
mathiasbynens;8550;4;0;0;0;0;0
Lord-Haji;8555;2;0;1;1;1;1
sweetkate;8564;1;0;3;2;2;0
AnnFeng;8599;1;0;1;1;1;0
tam-borine;8618;3;0;1;1;1;1
carlos-aguayo;8647;1;0;1;1;3;1
sajadtorkamani;8662;3;0;0;0;0;0
zhangyu911013;8700;5;0;1;1;2;1
beiciye;8766;2;0;1;1;1;5
PascalPixel;8768;3;0;1;1;14;1
jguthrie100;8822;3;0;1;1;29;0
andys8;8836;2;0;1;1;3;3
andys8;8835;3;0;1;1;1;1
vincentmayers;8843;3;0;1;1;10;0
Gavin-Gong;8872;3;0;1;1;1;1
adetime;8917;6;0;1;1;2;2
szyablitsky;8928;6;0;5;4;30;5
Vasikaran;8953;3;0;0;0;0;0
scyrizales;8967;3;0;1;1;9;1
antics;8979;1;0;1;1;1;1
davidkorff;9010;5;0;1;1;2;2
davidkorff;9009;5;0;1;1;2;2
Jayflux;9017;1;0;1;4;184;133
janicduplessis;9027;8;0;1;2;6;2
niubaba63;9041;1;0;1;0;0;0
gibbok;9064;2;1;1;1;1;1
marcinwenger;9083;3;0;1;1;1;1
guylyons;9124;3;0;1;1;1;1
DavidBachmann;9130;3;0;1;2;4;4
