"user";"PR";"comments";"coments_review";"commit";"changed_files";"add_lines";"delete_lines";"Did_CommitMerge"
"mikejihbe";28508;50;8;1;1;86;0;FALSE
"sudhi-vm";39037;11;0;1;1;1;1;FALSE
"sudhi-vm";28621;17;0;1;1;2;1;FALSE
"tudly";28666;10;0;57;565;6884;15866;TRUE
"bobrik";28682;12;0;1;4;12;16;FALSE
"AdlyTempleton";28689;13;0;1;1;54;0;FALSE
"maklemenz";28837;18;0;3;5;8;8;FALSE
"chenzhiwei";28995;14;0;1;1;5;0;FALSE
"wangzhezhe";29180;10;0;1;4;173;4;FALSE
"wangzhezhe";29173;5;0;1;4;173;4;FALSE
"danielqsj";29175;14;2;1;2;55;0;FALSE
"from-nibly";29226;14;1;2;3;58;1;FALSE
"lukemarsden";31221;58;143;10;24;2611;6;TRUE
"lukemarsden";30361;37;9;3;3;153;0;TRUE
"lukemarsden";30360;29;53;9;1;258;0;TRUE
"lukemarsden";29551;55;31;10;1;54;0;TRUE
"dcwangmit01";29680;14;2;1;1;7;1;FALSE
"ace-n";29702;14;0;1;5;189;0;FALSE
"ronaldpetty";30203;11;0;1;0;0;0;FALSE
"himpich";30288;17;0;1;1;2;2;FALSE
"KnoxAnderson";30389;16;0;1;1;1;1;FALSE
"qianyong2005";30431;9;0;56;565;6954;15850;TRUE
"shouhong";30436;15;0;1;1;1;0;FALSE
"kamalhussain";30512;13;0;1;1;20;20;FALSE
"kamalhussain";30505;9;0;1;1;19;20;FALSE
"randalloveson";30547;14;0;1;1;7;7;FALSE
"choldrim";30574;16;0;2;1;1;1;FALSE
"yogev-stratoscale";30620;2;0;1;4;40;0;FALSE
"waitingkuo";30677;13;0;1;1;1;1;FALSE
"vromero";30705;19;0;1;1;11;4;FALSE
"weiGGguo";30746;11;0;350;777;24093;18689;TRUE
"mikekap";30928;10;0;1;4;20;0;FALSE
"venkateshs2006";31084;11;0;964;2585;182950;297569;TRUE
"brancz";31107;13;14;1;2;175;0;FALSE
"kb1ca";31672;16;0;2;1;19;3;FALSE
"stean93";31690;13;0;350;777;24093;18689;TRUE
"shahzackry";32055;5;0;2;488;5168;14359;TRUE
"FengyunPan";42565;6;0;48;150;1921;2653;TRUE
"FengyunPan";32120;18;5;1;1;1;0;TRUE
"erinboyd";35552;6;8;6;2;267;0;FALSE
"erinboyd";32146;10;13;2;1;94;0;FALSE
"marianogappa";32283;11;0;2;1;3;3;FALSE
"derjohn";32297;2;0;3;6;27;23;FALSE
"tsungming";32357;2;0;1;0;0;0;FALSE
