"user";"PR";"comments";"coments_review";"commit";"changed_files";"add_lines";"delete_lines";"Did_CommitMerge"
"CAIQT";5879;1;0;2;1;1;1;TRUE
"romilpunetha";5925;0;0;10;9;125;32;TRUE
"ggargov";5929;2;0;1;1;8;5;TRUE
"SorcererX";5933;2;0;1;1;43;7;TRUE
"olesalscheider";5940;9;0;3;2;12;17;FALSE
"mdesnoyer";5948;4;0;1;1;8;4;FALSE
"varunagrawal";5972;2;0;1;2;10;5;FALSE
"thierrylamarre";5987;1;0;2;2;16;16;TRUE
"vigneshv86";5990;0;0;16;12;140;41;TRUE
"PhenixI";6007;1;0;5;2;10;2;FALSE
"ozcanovunc";6019;1;0;0;0;0;0;FALSE
"ozcanovunc";6017;2;0;0;0;0;0;FALSE
"alcinos";6028;1;0;4;9;349;155;TRUE
"marktocci";6049;0;0;0;0;0;0;FALSE
"pi-squared";6063;2;1;1;1;45;0;FALSE
"ianvanwijk";6140;2;0;3;2;186;0;FALSE
"asolis";6152;11;0;4;3;544;0;FALSE
"kiran4399";6187;3;2;3;1;26;0;TRUE
"kiran4399";6172;0;0;37;21;6855;12;TRUE
"kiran4399";6168;0;0;5267;3606;828453;1033182;TRUE
"erkang";6169;1;0;1;1;1709;1645;FALSE
"bjohannsson";6182;3;0;2;1;12;1;FALSE
"gunshi";6213;6;1;1;1;3;1;FALSE
"rajat1994";6226;1;0;1;1;1;0;FALSE
"snoopykei";6239;0;0;0;0;0;0;FALSE
"georgwaechter";6282;2;0;1;1;19;0;FALSE
"ikudriavtsev";6302;1;0;1;1;4;1;FALSE
"markroxor";6325;3;0;2;1;3;3;TRUE
"markroxor";6324;1;0;7743;4939;727852;929036;TRUE
"huihui0814";6334;3;0;1;1;7;0;FALSE
"moravak";6368;0;0;1;1;5;5;FALSE
"mcbridejc";6396;3;1;2;1;9;3;TRUE
"smarttowel";6442;1;0;2;1;13;1;FALSE
"bobpaulin";6444;4;0;2;3;19;10;TRUE
"jtkb";6492;4;6;3;4;459;0;TRUE
"jtkb";6491;0;0;1;5;444;0;TRUE
"yoffy";6514;6;0;3;18;1315;98;TRUE
"dozyc";6526;5;5;2;6;10;12;TRUE
"prittt";6553;2;2;2;3;1427;27;FALSE
"saedrna";6557;9;3;1;1;6;6;TRUE
"grochefort";6601;5;0;1;1;1;3;TRUE
"grochefort";6600;5;0;2;2;1;6;TRUE
"phunsukwangdu";6617;4;0;2;2;5;5;TRUE
"aleksandaratanasov";6622;6;0;8;2;21;16;TRUE
"np-csu";6640;2;0;1;1;1;1;FALSE
"wangleicsu";6669;1;0;1;1;3;0;FALSE
"mattcurf";6681;1;0;1;0;0;0;FALSE
"manishaluthra";6717;0;0;1;1;68;0;FALSE
"chhtz";6724;3;0;1;1;46;56;FALSE
"gonzzza007";6738;1;0;0;0;0;0;FALSE
"zerhacken";6763;1;0;0;0;0;0;FALSE
"Kumataro";6766;0;0;0;0;0;0;FALSE
"c-martinez";6774;2;0;1;3;3;3;FALSE
"ReadmeCritic";6834;2;0;0;0;0;0;FALSE
"flouthoc";6881;6;0;1;1;1;1;FALSE
"bpawlik";6893;4;0;38;7;2413;0;FALSE
"edc1591";6985;8;0;7;10;93;60;FALSE
"ttulachan02";7021;0;0;37;118;1985;2170;TRUE
"zhanggyb";7073;12;0;3;1;3;0;FALSE
"yyyhssss";7098;4;1;1;1;1;1;FALSE
"themissingpieces";7119;0;0;3;3;7;4;FALSE
"hairui219";7120;0;0;1;0;0;0;FALSE
"stbnps";7196;8;4;1;1;18;2;TRUE
"DillonSkeehan";7271;0;0;0;0;0;0;FALSE
"flysharkwang";7302;0;0;71;156;2600;2366;TRUE
"yuzsh";7335;1;0;8972;5158;848822;977462;TRUE
"jamiefaye";7365;4;0;1;1;2;0;FALSE
"sknsean";7388;7;0;1;1;5;1;FALSE
"salimoneus";7489;1;5;0;0;0;0;FALSE
"agnelvishal";7535;0;0;87;168;4041;2407;TRUE
"landfillbaby";7587;1;0;0;0;0;0;FALSE
"landfillbaby";7586;2;0;0;0;0;0;FALSE
"sharived";7612;0;0;46;13;395;38;FALSE
"gagashuai";7667;0;0;1;1;4;0;FALSE
"Yorwba";7712;2;0;0;0;0;0;FALSE
"daveselinger";7715;1;0;1;1;1;1;FALSE
"ming616";7716;0;0;107;199;4443;2573;TRUE
"tobefuturer";7725;1;0;1;1;1;1;FALSE
"huangynn";7728;6;0;2;2;20;0;FALSE
"TomoyukiSugiyama";7737;0;0;112;207;4594;2597;TRUE
"spacetrain";7825;3;0;2;5;916;0;FALSE
"GermanIris";7883;1;0;0;0;0;0;FALSE
"Hawk-TAO";7902;0;0;3;2;2;1;TRUE
"ocean07";7929;0;0;3;2;2;1;TRUE
"omtcyfz";7945;4;5;1;6;10;10;FALSE
"ghjackie";7954;0;0;23;1868;364201;19;FALSE
"jasjuang";7956;4;0;1;1;6;0;FALSE
"tonyke1993";8027;4;0;2;2;295;0;FALSE
"iabdalkader";8030;1;1;1;1;2;0;FALSE
"v1570r";8083;0;0;8;5;11;6;TRUE
"tachelavinia";8092;1;0;0;0;0;0;FALSE
"lhelontra";8118;4;0;3;3;500;15;FALSE
"smiddy";8143;3;0;1;1;2;1;FALSE
"mohitgupta07";8163;7;0;1;1;3;0;FALSE
"8W9aG";8230;0;2;2;2;5;5;FALSE
"aruninnanje";8247;0;0;16;11;530;244;TRUE
"StevenShuoFeng";8252;0;0;1;1;2;0;FALSE
"ZhaoxiaZhang";8255;0;0;16;11;530;244;TRUE
"chicn";8290;0;0;4;4155;739967;1;FALSE
