"user";"PR";"comments";"coments_review";"commit";"changed_files";"add_lines";"delete_lines";"Did_CommitMerge"
"alvations";5748;2;0;2;1;3;3;FALSE
"mkurnikov";5780;2;0;2;1;3;2;FALSE
"aakashjain";5788;0;0;1;2;3;3;FALSE
"lazarillo";5835;1;0;3;1;1;1;FALSE
"scottandrews";5849;2;0;1;1;123;123;FALSE
"rohanp";5883;27;17;1;23;836;786;FALSE
"SmedbergM";5889;12;2;1;3;23;8;TRUE
"lynochka";5894;1;0;9;7;211;63;FALSE
"r0fls";5951;1;0;1;1;4;1;FALSE
"EricFalkenberg";5952;0;0;0;0;0;0;FALSE
"kshitij10496";5960;15;2;0;0;0;0;FALSE
"chiragnagpal";6008;2;6;2;1;6;0;FALSE
"ysk24ok";6009;3;2;2;2;7;0;FALSE
"Burney222";6011;0;0;1;1;16;6;FALSE
"statwonk";6020;2;0;1;1;1;1;FALSE
"lvrzhn";6028;16;1;1;8;47;20;FALSE
"pmochkovitch";6039;17;3;5;3;122;5;FALSE
"malzantot";6057;2;0;0;0;0;0;FALSE
"suhkrish";6061;0;0;54;109;1968;984;TRUE
"doaa-altarawy";6093;13;0;10;2;41;19;FALSE
"doaa-altarawy";6092;6;0;1;2;180;86;FALSE
"samyhhu";6105;2;0;1;0;0;0;FALSE
"maciejgryka";6123;19;10;1;2;58;1;FALSE
"edwinENSAE";6155;11;1;2;1;4;12;TRUE
"jamiebull1";6159;0;0;1;3;2606;1882;FALSE
"RPGOne";6174;1;0;1;0;0;0;TRUE
"RPGOne";6171;0;0;6474;975;118401;445540;TRUE
"RPGOne";6170;1;0;1036;561;40051;471624;TRUE
"RPGOne";6167;1;0;1;0;0;0;TRUE
"mannby";6194;11;5;3;1;33;5;FALSE
"jarfa";6206;28;21;2;3;97;19;TRUE
"webdrone";6222;5;0;2;2;149;8;FALSE
"NielsZeilemaker";6223;2;0;1;2;168;106;FALSE
"vatsg";6291;2;0;1;1;5;1;TRUE
"danielhomola";6312;0;0;1;3;964;0;FALSE
"nvdv";7229;29;2;7;4;215;122;TRUE
"nvdv";6380;33;29;245;316;9868;4501;TRUE
"galdreiman";6405;1;0;1;1;214;0;FALSE
"unautre";6449;2;0;1;1;4;0;FALSE
"philipgura";6504;3;0;1;1;4;0;FALSE
"philipperemy";6506;2;0;0;0;0;0;FALSE
"jinified";6536;1;1;1;1;1;1;FALSE
"lizsz";6562;7;0;1;1;1;1;TRUE
"lizsz";6561;5;0;3;2;2;2;TRUE
"floriangeigl";6563;3;0;4;2;193;2;FALSE
"andrewshir";6582;3;6;1;2;23;3;FALSE
"DSLituiev";6597;0;0;2;2;233;2;FALSE
"lifuhuang";6612;8;0;1;1;2;2;FALSE
"harishsati";6642;1;0;82;140;3989;2385;TRUE
"joshlk";6662;8;0;2;1;80;1;FALSE
"mikkelam";6678;1;2;0;0;0;0;FALSE
"wangtianqi1993";6680;1;0;1037;564;28506;545934;TRUE
"EdwardBetts";6684;8;0;1;1;1;1;FALSE
"msoelch";6693;13;0;2;1;5;1;FALSE
"hongguangguo";6714;10;29;6;2;41;4;TRUE
"hongguangguo";6704;7;17;5;2;22;1;TRUE
"ercolanelli-leo";6710;10;0;0;0;0;0;FALSE
"vlad17";6720;1;0;1;1;18;4;FALSE
"tomtung";6741;7;0;1;1;11;13;FALSE
"AxeldeRomblay";6761;2;0;71;154;16675;9422;TRUE
"sagarkar10";6861;8;4;3;1;4;0;FALSE
"someuser89";6866;2;0;1;1;1;1;FALSE
"Chaitya62";6876;6;0;1;1;1;1;FALSE
"hangyao";6914;0;0;0;0;0;0;FALSE
"lucaskolstad";6916;0;0;1;1;6;6;FALSE
"ben519";6947;6;6;1;3;21;10;FALSE
"mtzl";6965;4;0;2;2;90;0;FALSE
"cvanwynsberghe";6991;1;0;4;3;249;27;FALSE
"chriskaschner";7010;7;0;5;4;15;15;FALSE
"adantra";7011;2;0;3;1;0;5;FALSE
"laegrim";7014;6;3;3;2;19;3;FALSE
"pambot";7022;2;3;1;1;4;7;FALSE
"eyc88";7026;18;13;5;2;107;33;FALSE
"fthomassy";7030;3;2;4;2;12;2;FALSE
"ministrike3";7036;6;0;0;0;0;0;FALSE
"ministrike3";7035;2;0;0;0;0;0;FALSE
"indianajensen";7166;11;20;18;3;49;5;TRUE
"indianajensen";7158;8;2;1;2;36;4;TRUE
"yl565";7484;3;0;0;0;0;0;TRUE
"yl565";7473;2;0;2;2;123;11;TRUE
"yl565";7159;48;42;25;3;132;35;TRUE
"lijingpeng";7223;8;0;0;0;0;0;FALSE
"farhadGithub";7232;4;0;2;0;0;0;FALSE
"Clearlove1992";7262;2;0;1;1;2;0;FALSE
"ronalddas";7312;6;0;5;1;4;1;FALSE
"anujgupta82";7344;4;0;2;1;4;4;FALSE
"ejc1";7417;1;0;1;1;1;1;TRUE
"acu192";7424;4;0;0;0;0;0;FALSE
"fwiffo";7446;7;0;1;1;6;0;FALSE
"anandjeyahar";7509;4;6;0;0;0;0;FALSE
"ryanpeach";7515;11;0;2;1;284;0;FALSE
"sietse";7583;2;0;1;2;4;0;FALSE
"sietse";7580;8;0;2;2;9;0;FALSE
"Doppler010";7609;7;3;0;0;0;0;FALSE
"KhaledTo";7610;3;0;1;1;1;1;FALSE
"Borda";7624;6;0;9;2;88;48;FALSE
"rajhans";7664;0;0;1;2;41;79;FALSE
"jpauwels";7697;0;0;1;1;5;3;FALSE
"adervise1";7746;2;0;1;0;0;0;FALSE
"adervise1";7745;1;0;1;0;0;0;FALSE
"vishesh9494";7807;2;0;4;1;9;0;FALSE
"mehulpatel21";7857;1;0;197;253;5514;2785;TRUE
"trianam";7940;2;0;1;1;4;4;FALSE
"xiphodon";7978;1;0;2;1;1;1;FALSE
"bschreck";7982;2;0;1;1;3;3;FALSE
"amanp10";7997;34;24;24;5;145;13;FALSE
"chinmay0301";8000;17;27;9;1;14;13;FALSE
"rougier";8079;4;0;1;1;1;1;FALSE
"SebastinSanty";8090;5;0;1;1;1;1;FALSE
"iamvoid13";8109;4;0;2;2;33;21;FALSE
"NickGoumas";8205;20;0;1;1;1;1;FALSE
"pcasaretto";8404;2;0;1;1;1;1;FALSE
"wallygauze";8485;0;0;3;1;26;16;FALSE
"RuiyeNi";8517;10;1;1;1;6;4;FALSE
"ltcguthrie";8519;2;2;3;1;18;1;FALSE
"ekellrm";8532;3;1;2;1;8;3;FALSE
