"user";"PR";"comments";"coments_review";"commit";"changed_files";"add_lines";"delete_lines";"Did_CommitMerge"
"evanworley";1088;8;0;1;2;29;4;FALSE
"hasclass";1089;12;0;5;2;19;6;TRUE
"chshouyu";1099;1;0;0;0;0;0;FALSE
"Kangaroopower";1100;4;1;0;0;0;0;FALSE
"Homlean";1101;0;0;0;0;0;0;FALSE
"damienklinnert";1102;4;0;0;0;0;0;FALSE
"isaacs";1103;26;18;1;2;25;17;TRUE
"razic";1106;4;0;0;0;0;0;TRUE
"adamcoulombe";1111;16;3;6;2;50;2;TRUE
"Sysaninster";1113;3;0;1;1;7;3;FALSE
"danilsomsikov";1127;2;1;2;2;17;1;TRUE
"danilsomsikov";1122;2;0;1;1;6;0;TRUE
"jbottigliero";2728;2;0;1;1;1;8;FALSE
"jbottigliero";1126;1;0;1;1;2;2;FALSE
"gucong3000";1378;1;0;0;0;0;0;TRUE
"gucong3000";1372;2;0;0;0;0;0;TRUE
"gucong3000";1370;1;0;0;0;0;0;TRUE
"gucong3000";1133;1;0;0;0;0;0;TRUE
"andrewplummer";1153;5;4;0;0;0;0;TRUE
"andrewplummer";1140;21;0;0;0;0;0;TRUE
"xta";1141;6;0;0;0;0;0;FALSE
"byroot";1142;8;0;1;1;5;0;TRUE
"JanMiksovsky";1149;1;11;2;2;14;1;TRUE
"JanMiksovsky";1148;5;0;55;59;1018;618;TRUE
"shalecraig";1154;0;0;1;1;0;1;FALSE
"asgardsinc";1157;1;0;1;1;1;0;FALSE
"JeyKeu";1159;4;0;0;0;0;0;FALSE
"gajdaw";1161;10;0;2;1;115;0;FALSE
"markraddatz";1163;2;1;2;2;28;9;TRUE
"markraddatz";1162;5;5;2;2;18;1;TRUE
"siovene";1166;1;0;1;1;4;0;FALSE
"RubyLouvre";1167;2;0;1;1;0;2;FALSE
"say2joe";1168;9;0;1;1;25;0;FALSE
"carsonmcdonald";1169;1;0;1;1;1;1;FALSE
"ruado1987";1284;1;5;2;2;3;2;TRUE
"ruado1987";1191;14;14;12;2;29;7;TRUE
"ruado1987";1170;2;0;1;5;11;7;TRUE
"bolasblack";1173;4;0;3;2;19;0;FALSE
"songsiqi";1174;1;0;1;1;106;106;FALSE
"pborreli";1175;0;0;1;2;2;2;TRUE
"ksieburg";1179;1;0;2;1;1;1;TRUE
"ksieburg";1177;6;0;1;1;1;1;TRUE
"chrisalexander";1178;1;0;2;2;58;5;FALSE
"butt";1184;17;0;1;1;1;1;FALSE
"stevenbenner";1185;8;0;1;2;42;42;TRUE
"dmitrygusev";1186;2;0;1;10;29;29;TRUE
"stonelee";1188;2;0;1;1;1;1;TRUE
"stonelee";1187;3;0;1;1;1;1;TRUE
"TheSpyder";1192;4;0;1;1;18;15;FALSE
"bjohn465";1196;23;22;5;4;47;13;FALSE
"bretterer";1197;4;0;0;0;0;0;TRUE
"e0ne";1198;6;0;1;3;1;7;FALSE
"ros3cin";1244;3;2;7;1;5;6;TRUE
"ros3cin";1205;21;17;4;2;71;3;TRUE
"Kein1945";1208;5;0;1;1;4;0;FALSE
"nathansobo";1213;8;1;0;0;0;0;FALSE
"apdmatos";1214;4;0;1;1;19;2;FALSE
"visitsb";1247;3;0;1;1;8;0;FALSE
"lixiaomi";1248;0;0;1;1;1;0;FALSE
"noway";1250;3;0;2;1;26;2;FALSE
"Konerusudhir";1254;1;0;1;1;1;0;FALSE
"Konerusudhir";1253;0;0;1;1;1;0;FALSE
"Konerusudhir";1252;0;0;1;1;3;0;FALSE
"shama";1255;2;0;1;1;1;1;TRUE
"diofeher";1256;1;0;1;1;1;1;FALSE
"LukeLin";1257;2;0;0;0;0;0;FALSE
"sergiopg";1258;3;0;1;1;1;0;FALSE
"rxaviers";1646;5;0;2;3;5;7;FALSE
"rxaviers";1259;3;0;1;1;38;0;FALSE
"AMHOL";1262;1;0;0;0;0;0;FALSE
"aelharrak";1263;8;0;0;0;0;0;FALSE
"ukyo";1267;5;1;2;2;27;8;FALSE
"eddiemonge";1280;1;0;0;0;0;0;TRUE
"eddiemonge";1269;1;0;0;0;0;0;TRUE
"eddiemonge";279;6;0;0;0;0;0;TRUE
"lizhenwen";1270;4;0;1;1;1;1;FALSE
"amolpujari";1274;2;0;1;2;26;4;FALSE
"patik";1281;4;0;0;0;0;0;FALSE
"pbriggs";1289;9;0;0;0;0;0;TRUE
"pbriggs";1286;2;0;0;0;0;0;TRUE
"pbriggs";1285;1;0;0;0;0;0;TRUE
"yukulele";1291;1;0;1;1;1;1;FALSE
"terrycojones";1321;1;0;1;1;2;3;TRUE
"terrycojones";1315;5;0;1;2;416;1;TRUE
"terrycojones";1292;3;0;1;1;2;2;TRUE
"silverwind";1536;0;0;1;1;2;0;TRUE
"silverwind";1535;6;0;1;1;2;0;TRUE
"silverwind";1528;18;0;1;1;1;0;TRUE
"silverwind";1294;11;0;1;1;1;2;TRUE
"b1lly";1298;6;2;11;2;19;8;FALSE
"b1lly";1297;12;15;10;3;20;9;FALSE
"b1lly";1296;0;2;5;2;16;6;FALSE
"b1lly";1295;2;2;3;2;16;6;FALSE
"jasonmerino";1300;4;0;1;2;5;1;TRUE
"1974kpkpkp";1301;0;0;2;1;19;48;FALSE
"mingodad";1302;2;0;4;2;25;4;FALSE
"jcutrell";1303;1;0;1;1;1;1;FALSE
"Tomalak";1304;3;0;1;1;1;1;FALSE
"sasyomaru";1307;3;0;0;0;0;0;FALSE
"sasyomaru";1306;1;0;0;0;0;0;FALSE
"sasyomaru";1305;0;0;0;0;0;0;FALSE
"Alphmega";1308;5;0;0;0;0;0;FALSE
"7nights";1309;2;0;2;1;7;13;FALSE
"adamsea";1310;3;0;0;0;0;0;FALSE
